rain_1h,snow_1h,clouds_all,traffic_volume,is_holiday,hour,day_of_week,month,is_weekend,is_peak,temp_c,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Squall,weather_main_Thunderstorm
0.0,0.0,92,4658,0,18,2,6,0,1,24.760000000000048,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,92,3378,0,19,2,6,0,1,24.760000000000048,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,92,3028,0,20,2,6,0,0,24.760000000000048,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,92,2929,0,21,2,6,0,0,18.746000000000038,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,92,2119,0,22,2,6,0,0,18.746000000000038,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,92,1205,0,23,2,6,0,0,18.746000000000038,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,88,762,0,0,3,6,0,0,18.466000000000008,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,88,334,0,2,3,6,0,0,18.466000000000008,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,88,352,0,3,3,6,0,0,17.94300000000004,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,1,5116,0,13,3,6,0,0,26.189999999999998,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,75,5264,0,14,3,6,0,0,26.379999999999995,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,6122,0,15,3,6,0,0,26.75,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,6277,0,16,3,6,0,1,26.650000000000034,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,75,5996,0,17,3,6,0,1,26.370000000000005,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3843,0,19,3,6,0,1,25.370000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3207,0,20,3,6,0,0,24.310000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3189,0,21,3,6,0,0,22.100000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2469,0,22,3,6,0,0,20.210000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,1507,0,23,3,6,0,0,18.960000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,865,0,0,4,6,0,0,18.25,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,495,0,1,4,6,0,0,17.390000000000043,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,384,0,2,4,6,0,0,17.200000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,866,0,4,4,6,0,0,16.680000000000007,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2735,0,5,4,6,0,0,16.170000000000016,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5588,0,6,4,6,0,0,16.400000000000034,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5031,0,8,4,6,0,1,18.620000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4428,0,10,4,6,0,0,22.150000000000034,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4501,0,11,4,6,0,0,23.650000000000034,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,4313,0,13,4,6,0,0,25.850000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5118,0,14,4,6,0,0,26.180000000000007,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5833,0,15,4,6,0,0,26.350000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,40,6002,0,16,4,6,0,1,26.49000000000001,False,True,False,False,False,False,False,False,False,False,False
0.55,0.0,75,5319,0,17,4,6,0,1,25.120000000000005,False,False,False,False,False,False,False,False,False,False,True
0.55,0.0,40,4416,0,18,4,6,0,1,23.08000000000004,False,False,False,False,False,False,False,False,False,False,True
1.02,0.0,40,3612,0,19,4,6,0,1,22.730000000000018,False,False,False,False,False,False,False,False,False,False,True
0.0,0.0,90,3125,0,20,4,6,0,0,21.439999999999998,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,1,3441,0,21,4,6,0,0,19.55000000000001,False,False,False,False,False,False,False,False,False,False,True
0.0,0.0,1,3038,0,22,4,6,0,0,18.210000000000036,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,1,2102,0,23,4,6,0,0,17.08000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,1468,0,0,5,6,1,0,16.29000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,829,0,1,5,6,1,0,15.850000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,672,0,2,5,6,1,0,15.5,True,False,False,False,False,False,False,False,False,False,False
0.6,0.0,1,452,0,3,5,6,1,0,14.930000000000007,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,513,0,4,5,6,1,0,14.29000000000002,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,847,0,5,5,6,1,0,14.010000000000048,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,1371,0,6,5,6,1,0,13.770000000000039,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,2048,0,7,5,6,1,1,15.879999999999995,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,1,2700,0,8,5,6,1,1,18.83000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3481,0,9,5,6,1,1,20.960000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3907,0,10,5,6,1,0,22.660000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3978,0,11,5,6,1,0,24.32000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4395,0,12,5,6,1,0,25.700000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4147,0,13,5,6,1,0,26.30000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4233,0,14,5,6,1,0,27.110000000000014,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,40,4286,0,15,5,6,1,0,27.400000000000034,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3975,0,16,5,6,1,1,27.610000000000014,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4043,0,17,5,6,1,1,27.29000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3700,0,18,5,6,1,1,26.439999999999998,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3590,0,19,5,6,1,1,25.55000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3421,0,20,5,6,1,0,24.28000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3348,0,22,5,6,1,0,21.910000000000025,True,False,False,False,False,False,False,False,False,False,False
2.86,0.0,75,2441,0,23,5,6,1,0,20.870000000000005,False,False,False,False,False,False,False,False,False,False,True
0.79,0.0,90,1447,0,0,6,6,1,0,19.400000000000034,False,False,False,False,False,False,False,False,False,False,True
1.49,0.0,90,816,0,1,6,6,1,0,18.370000000000005,False,False,False,False,False,False,False,False,False,False,True
8.89,0.0,40,626,0,2,6,6,1,0,17.870000000000005,False,False,False,False,False,False,False,False,False,False,True
0.0,0.0,90,345,0,3,6,6,1,0,17.79000000000002,False,False,False,False,False,False,True,False,False,False,False
0.3,0.0,90,330,0,4,6,6,1,0,17.560000000000002,False,False,False,False,False,False,False,False,False,False,True
0.88,0.0,90,489,0,5,6,6,1,0,17.210000000000036,False,False,False,False,False,False,False,False,False,False,True
0.73,0.0,90,843,0,6,6,6,1,0,17.230000000000018,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,90,1142,0,7,6,6,1,1,17.900000000000034,False,False,True,False,False,False,False,False,False,False,False
0.0,0.0,90,1906,0,8,6,6,1,1,18.79000000000002,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,90,3036,0,9,6,6,1,1,20.610000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,3749,0,10,6,6,1,0,21.920000000000016,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,3806,0,11,6,6,1,0,22.840000000000032,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4071,0,12,6,6,1,0,24.04000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,40,4226,0,13,6,6,1,0,24.680000000000007,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,75,4571,0,14,6,6,1,0,25.79000000000002,False,True,False,False,False,False,False,False,False,False,False
1.27,0.0,40,4399,0,15,6,6,1,0,25.629999999999995,False,False,False,False,True,False,False,False,False,False,False
2.16,0.0,90,4317,0,16,6,6,1,1,22.27000000000004,False,False,False,False,False,True,False,False,False,False,False
11.59,0.0,90,4049,0,17,6,6,1,1,20.430000000000007,False,False,False,False,False,False,True,False,False,False,False
2.33,0.0,40,3616,0,18,6,6,1,1,20.49000000000001,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,75,3419,0,19,6,6,1,1,21.25,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,75,2973,0,20,6,6,1,0,21.0,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0,2422,0,21,6,6,1,0,19.58000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,40,2020,0,22,6,6,1,0,18.879999999999995,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,1247,0,23,6,6,1,0,18.30000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,678,0,0,0,6,0,0,17.980000000000018,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,398,0,1,0,6,0,0,17.55000000000001,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,330,0,2,0,6,0,0,17.340000000000032,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,1,326,0,3,0,6,0,0,16.730000000000018,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,1,894,0,4,0,6,0,0,16.99000000000001,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,2811,0,5,0,6,0,0,16.57000000000005,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,5700,0,6,0,6,0,0,16.82000000000005,False,False,False,False,False,True,False,False,False,False,False
0.3,0.0,1,5889,0,7,0,6,0,1,17.870000000000005,False,False,False,False,False,True,False,False,False,False,False
0.3,0.0,1,5334,0,8,0,6,0,1,19.78000000000003,False,False,False,True,False,False,False,False,False,False,False
0.9,0.0,1,4634,0,9,0,6,0,1,21.480000000000018,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,1,4439,0,10,0,6,0,0,23.75,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4555,0,11,0,6,0,0,25.400000000000034,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4881,0,12,0,6,0,0,26.600000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,40,4994,0,13,0,6,0,0,26.939999999999998,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5709,0,14,0,6,0,0,27.350000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5866,0,15,0,6,0,0,26.450000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,6495,0,16,0,6,0,1,26.390000000000043,False,False,False,False,False,False,False,False,False,False,True
0.0,0.0,1,4579,0,18,0,6,0,1,25.57000000000005,False,False,False,False,True,False,False,False,False,False,False
9.4,0.0,1,3201,0,19,0,6,0,1,22.75,False,False,False,False,False,False,False,False,False,False,True
1.27,0.0,75,2527,0,20,0,6,0,0,20.100000000000023,False,False,False,False,False,False,False,False,False,False,True
3.2,0.0,1,2251,0,21,0,6,0,0,18.340000000000032,False,False,False,False,False,False,False,False,False,False,True
0.0,0.0,1,1680,0,22,0,6,0,0,17.850000000000023,False,False,False,False,False,True,False,False,False,False,False
0.25,0.0,1,1105,0,23,0,6,0,0,17.420000000000016,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,40,673,0,0,1,6,0,0,17.04000000000002,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,40,327,0,2,1,6,0,0,16.650000000000034,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,414,0,3,1,6,0,0,16.560000000000002,False,False,False,False,False,True,False,False,False,False,False
0.25,0.0,1,911,0,4,1,6,0,0,16.460000000000036,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,2947,0,5,1,6,0,0,16.210000000000036,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,5859,0,6,1,6,0,0,16.120000000000005,False,False,False,False,False,True,False,False,False,False,False
0.3,0.0,1,6063,0,7,1,6,0,1,16.660000000000025,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,5354,0,8,1,6,0,1,17.379999999999995,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,40,4346,0,9,1,6,0,1,18.910000000000025,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,75,4290,0,10,1,6,0,0,20.230000000000018,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,40,4475,0,11,1,6,0,0,21.129999999999995,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,75,4558,0,12,1,6,0,0,22.03000000000003,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4508,0,13,1,6,0,0,22.470000000000027,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5204,0,14,1,6,0,0,23.379999999999995,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5457,0,15,1,6,0,0,23.730000000000018,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,6383,0,16,1,6,0,1,23.77000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,6109,0,17,1,6,0,1,23.600000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2020,0,22,1,6,0,0,18.200000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,1251,0,23,1,6,0,0,17.350000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,737,0,0,2,7,0,0,16.05000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,444,0,1,2,7,0,0,16.25,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,347,0,2,2,7,0,0,16.04000000000002,True,False,False,False,False,False,False,False,False,False,False
0.3,0.0,1,356,0,3,2,7,0,0,15.590000000000032,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,1,936,0,4,2,7,0,0,14.920000000000016,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2886,0,5,2,7,0,0,14.720000000000027,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5741,0,6,2,7,0,0,14.230000000000018,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,75,6261,0,7,2,7,0,1,14.430000000000007,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,4409,0,9,2,7,0,1,15.430000000000007,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,4273,0,10,2,7,0,0,16.090000000000032,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,75,4469,0,11,2,7,0,0,16.29000000000002,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4625,0,12,2,7,0,0,17.379999999999995,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4462,0,13,2,7,0,0,19.02000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4996,0,14,2,7,0,0,20.460000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5623,0,15,2,7,0,0,21.700000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,6210,0,16,2,7,0,1,21.920000000000016,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5969,0,17,2,7,0,1,22.410000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4604,0,18,2,7,0,1,22.02000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3649,0,19,2,7,0,1,21.710000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3144,0,20,2,7,0,0,20.610000000000014,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2788,0,21,2,7,0,0,18.04000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2356,0,22,2,7,0,0,16.52000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2820,0,23,2,7,0,0,14.950000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,1265,0,0,3,7,0,0,14.210000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,566,0,1,3,7,0,0,13.32000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,373,0,2,3,7,0,0,13.07000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,356,0,3,3,7,0,0,12.480000000000018,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,801,0,4,3,7,0,0,12.010000000000048,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,2696,0,5,3,7,0,0,11.879999999999995,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,5400,0,6,3,7,0,0,11.57000000000005,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,5933,0,7,3,7,0,1,13.29000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4987,0,8,3,7,0,1,16.060000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4419,0,9,3,7,0,1,16.439999999999998,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4258,0,10,3,7,0,0,20.28000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4816,0,11,3,7,0,0,21.75,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5254,0,12,3,7,0,0,22.150000000000034,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,40,5201,0,13,3,7,0,0,23.33000000000004,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,5601,0,14,3,7,0,0,23.920000000000016,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,5707,0,15,3,7,0,0,24.439999999999998,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,1,5768,0,16,3,7,0,1,24.340000000000032,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4975,0,17,3,7,0,1,24.390000000000043,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3971,0,18,3,7,0,1,23.610000000000014,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3532,0,19,3,7,0,1,23.189999999999998,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2977,0,20,3,7,0,0,21.83000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2997,0,21,3,7,0,0,19.870000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2525,0,22,3,7,0,0,17.710000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,1657,0,23,3,7,0,0,17.220000000000027,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,959,1,0,4,7,0,0,16.05000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,615,0,1,4,7,0,0,14.890000000000043,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,456,0,2,4,7,0,0,14.550000000000011,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,359,0,3,4,7,0,0,14.28000000000003,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,464,0,4,4,7,0,0,13.660000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,961,0,5,4,7,0,0,12.900000000000034,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,1939,0,6,4,7,0,0,12.75,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,2368,0,7,4,7,0,1,14.270000000000039,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2523,0,8,4,7,0,1,15.400000000000034,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3227,0,9,4,7,0,1,18.960000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3721,0,10,4,7,0,0,21.03000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4034,0,11,4,7,0,0,22.710000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4273,0,12,4,7,0,0,23.54000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4380,0,13,4,7,0,0,24.52000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4265,0,14,4,7,0,0,25.03000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4339,0,15,4,7,0,0,25.77000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4289,0,16,4,7,0,1,25.82000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3526,0,17,4,7,0,1,25.700000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3762,0,18,4,7,0,1,25.480000000000018,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,3263,0,19,4,7,0,1,24.689999999999998,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,2756,0,20,4,7,0,0,23.370000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2740,0,21,4,7,0,0,21.930000000000007,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,3094,0,22,4,7,0,0,20.28000000000003,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,2053,0,23,4,7,0,0,19.840000000000032,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,1512,0,0,5,7,1,0,18.610000000000014,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,1,851,0,1,5,7,1,0,17.730000000000018,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,735,0,2,5,7,1,0,17.55000000000001,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,1,341,0,3,5,7,1,0,17.340000000000032,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,1,387,0,4,5,7,1,0,16.850000000000023,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,1,736,0,5,5,7,1,0,16.58000000000004,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,1,971,0,6,5,7,1,0,15.840000000000032,False,False,False,True,False,False,False,False,False,False,False
0.0,0.0,1,1403,0,7,5,7,1,1,17.150000000000034,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,1613,0,8,5,7,1,1,19.05000000000001,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,2322,0,9,5,7,1,1,21.0,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,2772,0,10,5,7,1,0,23.360000000000014,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,3011,0,11,5,7,1,0,25.29000000000002,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,3156,0,12,5,7,1,0,25.950000000000045,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,40,3267,0,13,5,7,1,0,27.129999999999995,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,40,3198,0,14,5,7,1,0,27.75,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,40,3080,0,15,5,7,1,0,28.680000000000007,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,75,2795,0,16,5,7,1,1,28.57000000000005,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,40,2809,0,17,5,7,1,1,28.54000000000002,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,2792,0,18,5,7,1,1,27.689999999999998,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,2621,0,19,5,7,1,1,26.910000000000025,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,2598,0,20,5,7,1,0,25.49000000000001,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,2471,0,21,5,7,1,0,24.970000000000027,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,2466,0,22,5,7,1,0,22.52000000000004,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,3493,0,23,5,7,1,0,21.890000000000043,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,1710,0,0,6,7,1,0,21.03000000000003,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,838,0,1,6,7,1,0,20.170000000000016,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,1,656,0,2,6,7,1,0,19.879999999999995,True,False,False,False,False,False,False,False,False,False,False
0.3,0.0,1,338,0,3,6,7,1,0,19.450000000000045,False,False,False,False,True,False,False,False,False,False,False
0.0,0.0,1,293,0,4,6,7,1,0,18.410000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,451,0,5,6,7,1,0,18.160000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,798,0,6,6,7,1,0,17.939999999999998,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,1099,0,7,6,7,1,1,18.870000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,40,1482,0,8,6,7,1,1,20.670000000000016,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,40,2257,0,9,6,7,1,1,22.120000000000005,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2710,0,10,6,7,1,0,23.52000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3295,0,11,6,7,1,0,24.33000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3874,0,12,6,7,1,0,25.160000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4057,0,13,6,7,1,0,27.27000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,4009,0,14,6,7,1,0,28.379999999999995,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3846,0,15,6,7,1,0,29.33000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3677,0,16,6,7,1,1,29.75,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,75,3688,0,17,6,7,1,1,29.53000000000003,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,90,3740,0,18,6,7,1,1,28.860000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3488,0,19,6,7,1,1,28.27000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,3677,0,20,6,7,1,0,27.400000000000034,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2992,0,21,6,7,1,0,26.920000000000016,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,1,2278,0,22,6,7,1,0,25.700000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,40,1310,0,23,6,7,1,0,25.410000000000025,False,False,False,False,False,False,False,False,False,False,True
0.0,0.0,75,729,0,0,0,7,0,0,25.230000000000018,False,False,False,False,False,False,False,False,False,False,True
1.5,0.0,90,398,0,1,0,7,0,0,23.05000000000001,False,False,False,False,False,True,False,False,False,False,False
7.97,0.0,90,319,0,2,0,7,0,0,22.03000000000003,False,False,False,False,False,True,False,False,False,False,False
23.8,0.0,90,346,0,3,0,7,0,0,21.720000000000027,False,False,False,False,False,True,False,False,False,False,False
11.78,0.0,90,760,0,4,0,7,0,0,21.08000000000004,False,False,False,False,False,True,False,False,False,False,False
7.51,0.0,90,2499,0,5,0,7,0,0,20.950000000000045,False,False,False,False,False,False,False,False,False,False,True
